"measure","scenario","period","climset","strategy","value_hist","pctchange","colournm"
"Mean Project Supply (Apr-Sep)","3",2030,"CMIP5","Reduce ET 30%",361.3104,2.40433156643152,"3"
"Mean Project Supply (Apr-Sep)","3",2030,"CMIP5","Reduce ET 50%",361.3104,2.56710019971747,"3"
"Mean Project Supply (Apr-Sep)","3",2030,"CMIP5","Add 30KAF",361.3104,3.09769660657429,"3"
"Mean Project Supply (Apr-Sep)","4",2030,"CMIP3","Baseline",361.3104,-8.6403546645765,"2"
"Mean Project Supply (Apr-Sep)","4",2030,"CMIP3","Reduce ET 30%",361.3104,-8.16267674553515,"2"
"Mean Project Supply (Apr-Sep)","4",2030,"CMIP3","Reduce ET 50%",361.3104,-7.69418760157472,"2"
"Mean Project Supply (Apr-Sep)","4",2030,"CMIP3","Add 30KAF",361.3104,-6.70299000526972,"2"
"Mean Project Supply (Apr-Sep)","4",2030,"CMIP5","Baseline",361.3104,-6.11925369433042,"2"
"Mean Project Supply (Apr-Sep)","4",2030,"CMIP5","Reduce ET 30%",361.3104,-5.72958874142567,"2"
"Mean Project Supply (Apr-Sep)","4",2030,"CMIP5","Reduce ET 50%",361.3104,-5.39115397730041,"2"
"Mean Project Supply (Apr-Sep)","4",2030,"CMIP5","Add 30KAF",361.3104,-4.36309057253818,"2"
"Mean Project Supply (Apr-Sep)","5",2030,"CMIP3","Baseline",361.3104,-0.918932862159517,"2"
"Mean Project Supply (Apr-Sep)","5",2030,"CMIP3","Reduce ET 30%",361.3104,-0.779800415376916,"2"
"Mean Project Supply (Apr-Sep)","5",2030,"CMIP3","Reduce ET 50%",361.3104,-0.671666245975763,"2"
"Mean Project Supply (Apr-Sep)","5",2030,"CMIP3","Add 30KAF",361.3104,0.134953214742777,"3"
"Mean Project Supply (Apr-Sep)","5",2030,"CMIP5","Baseline",361.3104,-0.639007346591745,"2"
"Mean Project Supply (Apr-Sep)","5",2030,"CMIP5","Reduce ET 30%",361.3104,-0.470454213330156,"2"
"Mean Project Supply (Apr-Sep)","5",2030,"CMIP5","Reduce ET 50%",361.3104,-0.331792276114943,"2"
"Mean Project Supply (Apr-Sep)","5",2030,"CMIP5","Add 30KAF",361.3104,0.30735345564368,"3"
